CustomerID,Customer_Segment,Age,Gender,Job_Category,Annual_Income,Marital_Status,Product,Quantity,Unit_Price,Discount_Applied,Payment_Method,Revenue,Customer_Lifetime_Value,Profit_Margin,Loyalty_Score,Loyalty_Tier,Customer_Satisfaction,Purchase_Frequency,Days_Since_Last_Purchase,Purchase_Date,Purchase_Hour,Season,Days_to_Next_Purchase,Payment_Delay_Days,First_Purchase_Channel,Net_Revenue,Revenue_per_Unit,Age_Group,Revenue_Tier,Purchase_Month,Purchase_Quarter,Purchase_Year
C00122,New,28,Male,Education,45929,Divorced,Product_C,4,73.07,0.602,Credit Card,545,3761,0.42,13.5,Bronze,1,3,4,05-07-2024,7,Spring,26,4,Online,216.91,136.25,18-30,Medium,7,3,2024
C00123,New,63,Female,Healthcare,32170,Married,Product_B,1,30.72,0.103,Credit Card,840,11661,0.31,27.2,Silver,1.9,1,7,27-09-2023,14,Fall,168,3,Online,753.48,840,60+,Medium,9,3,2023
C00124,VIP,20,Female,Healthcare,25000,Divorced,Product_D,1,50.75,0.069,PayPal,1380,3605,0.181,15.3,Bronze,1,13,37,21-08-2024,21,Summer,39,5,Store,1284.78,1380,18-30,High,8,3,2024
C00125,VIP,50,Female,Manufacturing,37505,Married,Product_C,8,23.11,0.094,PayPal,929,9401,0.575,17.6,Bronze,1.9,2,35,14-03-2024,3,Winter,9,2,Store,841.674,116.12,46-60,Medium,3,1,2024
C00126,VIP,74,Female,Manufacturing,175890,Married,Product_B,1,99.3,0.101,Bank Transfer,1296,19241,0.465,6.2,Bronze,1,2,2,20-08-2024,7,Spring,53,1,Store,1165.104,1296,60+,High,8,3,2024
C00127,New,27,Male,Retail,145970,Married,Product_A,1,42.42,0.184,PayPal,1314,58525,0.314,25.5,Silver,2.3,1,50,13-02-2024,10,Winter,27,1,Online,1072.224,1314,18-30,High,2,1,2024
C00128,VIP,33,Female,Education,58430,Divorced,Product_D,2,225.34,0.092,Bank Transfer,8226,23186,0.265,59.1,Gold,5,4,29,06-01-2024,11,Fall,164,0,Store,7469.208,4113,31-45,Premium,1,1,2024
C00129,VIP,43,Male,IT,139596,Single,Product_B,2,20.47,0.251,PayPal,1141,50730,0.707,21.6,Bronze,1.4,3,13,13-08-2023,18,Summer,7,3,Online,854.609,570.5,31-45,High,8,3,2023
C00130,Regular,34,Male,Retail,41705,Married,Product_D,4,144.65,0.031,PayPal,1479,30477,0.243,40.8,Silver,2.9,3,24,22-05-2023,7,Winter,57,12,Online,1433.151,369.75,31-45,High,5,2,2023
C00131,VIP,18,Female,Retail,79201,Married,Product_B,1,12.38,0.144,Credit Card,2040,8938,0.198,10.2,Bronze,1.3,12,28,05-06-2024,11,Winter,42,14,Online,1746.24,2040,18-30,Premium,6,2,2024
C00132,Regular,43,Male,Retail,25000,Single,Product_A,3,17.24,0.294,Bank Transfer,100,1272,0.349,7,Bronze,1,14,3,20-05-2024,15,Summer,50,6,Store,70.6,33.33,31-45,Low,5,2,2024
C00133,Regular,26,Male,Finance,72196,Single,Product_B,3,56.32,0.12,Credit Card,1373,9310,0.541,12.6,Bronze,1,9,2,04-04-2023,12,Winter,38,18,Online,1208.24,457.67,18-30,High,4,2,2023
C00134,Regular,49,Female,Manufacturing,67012,Single,Product_C,2,21.28,0.26,Credit Card,2843,19231,0.374,24.5,Bronze,2.8,1,6,18-02-2023,16,Winter,115,18,Online,2103.82,1421.5,46-60,Premium,2,1,2023
C00135,Regular,28,Female,Healthcare,25000,Married,Product_C,1,87.57,0.364,PayPal,749,6988,0.285,18.9,Bronze,1.4,3,45,23-04-2023,19,Spring,49,2,Online,476.364,749,18-30,Medium,4,2,2023
C00136,Regular,65,Male,Retail,85448,Married,Product_E,1,90.97,0.143,Credit Card,257,15205,0.779,14.3,Bronze,1.4,11,17,06-06-2023,19,Fall,69,0,Online,220.249,257,60+,Low,6,2,2023
C00137,New,30,Female,Retail,41923,Single,Product_B,2,20.41,0.226,Credit Card,134,8615,0.057,33,Silver,2.6,7,29,04-10-2024,17,Summer,43,4,Online,103.716,67,18-30,Low,10,4,2024
C00138,VIP,37,Male,Manufacturing,25000,Married,Product_C,1,88.6,0.256,Digital Wallet,2132,15511,0.749,34.7,Silver,3.2,4,16,13-06-2023,15,Fall,49,1,Online,1586.208,2132,31-45,Premium,6,2,2023
C00139,VIP,54,Female,Education,25000,Married,Product_E,2,35.91,0.133,Credit Card,1665,6005,0.668,28.6,Silver,1.7,1,65,27-11-2024,20,Winter,9,2,Online,1443.555,832.5,46-60,High,11,4,2024
C00140,New,23,Male,Healthcare,33137,Married,Product_A,2,53.84,0.037,Bank Transfer,3083,8584,0.325,36.3,Silver,3.2,6,7,08-03-2024,21,Winter,95,1,Phone,2968.929,1541.5,18-30,Premium,3,1,2024
C00141,Regular,45,Male,Education,25000,Single,Product_B,4,27.49,0.304,Credit Card,100,3149,0.127,9.3,Bronze,1,2,15,02-09-2024,10,Fall,58,10,Store,69.6,25,31-45,Low,9,3,2024
C00142,Regular,61,Female,Education,100227,Single,Product_B,1,27.05,0.089,PayPal,1011,55369,0.198,42.2,Silver,2.2,7,1,07-03-2023,13,Fall,34,1,Store,921.021,1011,60+,High,3,1,2023
C00143,VIP,18,Non-binary,Other,44063,Single,Product_A,4,25.67,0.062,Credit Card,5654,16783,0.415,29.3,Silver,4.5,11,1,30-01-2024,13,Spring,33,3,Online,5303.452,1413.5,18-30,Premium,1,1,2024
C00144,New,44,Male,Healthcare,35352,Married,Product_C,1,51.09,0.376,Credit Card,409,3422,0.529,11.2,Bronze,1,1,34,26-01-2024,5,Spring,85,14,Online,255.216,409,31-45,Low,1,1,2024
C00145,Regular,45,Male,IT,35036,Married,Product_A,5,35.3,0.158,Credit Card,122,8124,0.121,18.8,Bronze,1.2,7,26,02-09-2024,11,Spring,20,4,Store,102.724,24.4,31-45,Low,9,3,2024
C00146,Regular,53,Female,Finance,57702,Single,Product_A,3,52.66,0.22,Digital Wallet,638,23314,0.334,32.6,Silver,1.9,1,3,24-04-2024,7,Spring,105,6,Online,497.64,212.67,46-60,Medium,4,2,2024
C00147,Regular,23,Male,IT,61487,Single,Product_A,2,85.21,0.448,Credit Card,186,12374,0.559,29.9,Silver,1.9,13,12,25-06-2024,14,Summer,95,1,Store,102.672,93,18-30,Low,6,2,2024
C00148,New,22,Female,Education,121197,Divorced,Product_C,1,87.75,0.15,PayPal,1464,38206,0.261,17.1,Bronze,1.6,3,129,15-09-2023,6,Winter,27,0,App,1244.4,1464,18-30,High,9,3,2023
C00149,Regular,49,Female,Education,116675,Single,Product_D,1,160.82,0.336,Bank Transfer,888,71543,0.66,60.3,Gold,2.5,4,5,20-07-2024,14,Fall,101,22,Store,589.632,888,46-60,Medium,7,3,2024
C00150,Regular,46,Male,Healthcare,34894,Single,Product_B,1,37.69,0.192,Digital Wallet,717,20885,0.304,40.6,Silver,2.3,8,46,12-01-2023,,Summer,8,11,Store,579.336,717,46-60,Medium,1,1,2023
C00151,VIP,45,Male,IT,41385,Single,Product_A,4,63.6,0.161,Credit Card,458,10297,0.284,17.8,Bronze,1.4,2,15,27-11-2024,11,Winter,6,5,Online,384.262,114.5,31-45,Medium,11,4,2024
C00152,VIP,47,Female,Other,57186,Widowed,Product_D,2,24.05,0.426,Credit Card,592,30541,0.397,40.5,Silver,2.5,7,0,28-04-2023,13,Winter,9,0,App,339.808,296,46-60,Medium,4,2,2023
C00153,VIP,31,Female,Healthcare,45429,Married,Product_E,1,29.75,0.262,Credit Card,6440,17135,0.596,47.2,Silver,5,1,11,29-11-2024,15,Winter,9,4,Online,4752.72,6440,31-45,Premium,11,4,2024
C00154,Regular,45,Female,Finance,61055,Single,Product_E,2,23.76,0.087,Credit Card,2123,9559,0.183,27.9,Silver,2.4,2,24,03-07-2024,15,Winter,98,6,Online,1938.299,1061.5,31-45,Premium,7,3,2024
C00155,Regular,46,Male,Other,25000,Single,Product_E,2,93.96,0.5,Credit Card,268,4090,0.141,10.2,Bronze,1,2,13,01-10-2023,14,Winter,98,15,Online,134,134,46-60,Low,10,4,2023
C00156,Regular,31,Female,Manufacturing,48385,Single,Product_E,2,20.83,0.074,Bank Transfer,959,6262,0.571,24.5,Bronze,1.9,10,17,18-10-2024,15,Summer,52,14,Store,888.034,479.5,31-45,High,10,4,2024
C00157,Regular,69,Male,Finance,69423,Married,Product_D,5,72.52,0.089,Credit Card,100,4593,0.179,3.5,Bronze,1,7,5,15-12-2023,13,Summer,13,4,App,91.1,20,60+,Low,12,4,2023
C00158,Regular,49,Non-binary,Manufacturing,40283,Single,Product_D,2,27.1,0.308,Bank Transfer,1107,3222,0.064,11.1,Bronze,1.1,1,51,25-04-2023,18,Fall,57,10,Store,766.044,553.5,46-60,High,4,2,2023
C00159,VIP,24,Female,Retail,67009,Single,Product_D,1,132.63,0.116,Bank Transfer,670,17993,0.068,14.9,Bronze,1.1,6,3,28-10-2023,12,Winter,54,14,Store,592.28,670,18-30,Medium,10,4,2023
C00160,Regular,51,Male,Manufacturing,55121,Married,Product_C,1,31.49,0.044,Credit Card,1022,25740,0.424,31.1,Silver,1.9,1,0,21-03-2024,15,Fall,7,11,App,977.032,1022,46-60,High,3,1,2024
C00161,New,27,Female,Retail,44401,Married,Product_D,2,24.83,0.05,Credit Card,175,3936,0.724,6.3,Bronze,1,13,26,11-06-2023,7,Summer,101,0,App,166.25,87.5,18-30,Low,6,2,2023
C00162,Regular,53,Non-binary,Retail,86662,Widowed,Product_A,1,72.62,0.462,Credit Card,2485,67615,0.326,39.4,Silver,3,2,7,09-04-2024,16,Winter,16,5,Online,1336.93,2485,46-60,Premium,4,2,2024
C00163,Regular,59,Female,Manufacturing,50178,Single,Product_C,2,95.69,0.498,Credit Card,2874,42577,0.454,63.1,Gold,5,6,11,04-01-2023,10,Winter,7,2,Online,1442.748,1437,46-60,Premium,1,1,2023
C00164,New,29,Female,IT,75033,Single,Product_C,2,191.16,0.041,PayPal,100,14959,0.093,13.1,Bronze,1,9,1,27-09-2023,16,Summer,13,4,Online,95.9,50,18-30,Low,9,3,2023
C00165,New,56,Male,Manufacturing,25000,Single,Product_C,2,55.35,0.17,PayPal,1465,8356,0.618,45.4,Silver,1.7,4,52,27-05-2024,12,Spring,7,2,Store,1215.95,732.5,46-60,High,5,2,2024
C00166,Regular,48,Male,Other,138926,Divorced,Product_E,1,53.04,0.337,Bank Transfer,1341,135305,0.32,64.8,Gold,4.1,8,33,02-07-2023,18,Summer,104,6,Store,889.083,1341,46-60,High,7,3,2023
C00167,Regular,54,Male,Other,26508,Married,Product_B,1,39.44,0.24,Credit Card,100,4951,0.15,12.2,Bronze,1,4,44,03-06-2024,7,Spring,9,9,Online,76,100,46-60,Low,6,2,2024
C00168,New,70,Male,Manufacturing,64231,Married,Product_C,4,26.49,0.203,PayPal,463,5473,0.394,7.1,Bronze,1,2,117,19-04-2023,16,Summer,31,7,App,369.011,115.75,60+,Medium,4,2,2023
C00169,Regular,38,Male,Finance,25000,Married,Product_A,1,84.87,0.031,Bank Transfer,278,3148,0.399,6.4,Bronze,1,3,11,02-10-2024,13,Summer,3,0,Online,269.382,278,31-45,Low,10,4,2024
C00170,New,30,Female,IT,56211,Married,Product_A,2,32.3,0.176,Credit Card,436,21207,0.708,25.7,Silver,1,4,8,02-11-2023,23,Summer,59,1,Store,359.264,218,18-30,Medium,11,4,2023
C00171,New,28,Male,Retail,25000,Single,Product_D,4,202.89,0.281,Credit Card,2259,14260,0.36,53.1,Gold,4.4,13,9,16-10-2024,13,Summer,9,4,Online,1624.221,564.75,18-30,Premium,10,4,2024
C00172,VIP,29,Female,Healthcare,69512,Married,Product_B,2,103.03,0.263,PayPal,232,8925,0.066,6.5,Bronze,1,7,58,03-06-2024,9,Summer,52,24,Online,170.984,116,18-30,Low,6,2,2024
C00173,VIP,40,Female,Education,65898,Widowed,Product_D,4,59.43,0.408,Bank Transfer,755,21439,0.552,27.7,Silver,2.1,2,4,15-09-2024,15,Winter,45,0,Store,446.96,188.75,31-45,Medium,9,3,2024
C00174,Regular,47,Non-binary,IT,94459,Widowed,Product_E,2,44,0.182,PayPal,2364,87925,0.306,47.5,Silver,3.5,5,100,23-07-2023,14,Spring,59,0,Store,1933.752,1182,46-60,Premium,7,3,2023
C00175,New,46,Male,Other,58911,Widowed,Product_D,1,324,0.031,PayPal,510,16793,0.252,51.2,Gold,1.9,7,11,06-06-2023,12,Winter,18,3,Online,494.19,510,46-60,Medium,6,2,2023
C00176,VIP,54,Male,Retail,54741,Single,Product_C,3,41.99,0.011,Bank Transfer,6922,15779,0.18,41,Silver,5,2,4,18-01-2024,12,Fall,73,5,Online,6845.858,2307.33,46-60,Premium,1,1,2024
C00177,Regular,42,Male,Manufacturing,25000,Married,Product_C,1,41.82,0.284,Credit Card,327,2004,0.267,14.6,Bronze,1,3,10,15-06-2023,9,Spring,1,6,Online,234.132,327,31-45,Low,6,2,2023
C00178,Regular,63,Male,Manufacturing,77763,Married,Product_A,2,43.18,0.099,Credit Card,647,23572,0.394,15.2,Bronze,1,9,108,06-07-2024,14,Spring,39,1,App,582.947,323.5,60+,Medium,7,3,2024
C00179,Regular,38,Female,Manufacturing,98315,Married,Product_A,1,183.25,0.493,PayPal,253,5358,0.332,5,Bronze,1,9,25,27-06-2024,17,Spring,94,1,Store,128.271,253,31-45,Low,6,2,2024
C00180,New,82,Female,Other,32384,Divorced,Product_B,1,159.79,0.05,Bank Transfer,595,4040,0.367,11.3,Bronze,1,1,14,01-01-2023,8,Summer,26,11,App,565.25,595,60+,Medium,1,1,2023
C00181,Regular,51,Female,IT,30043,Single,Product_E,3,179.42,0.135,Bank Transfer,113,3416,0.783,8,Bronze,1,6,1,05-09-2024,17,Winter,51,3,App,97.745,37.67,46-60,Low,9,3,2024
C00182,Regular,29,Male,Retail,96911,Single,Product_E,1,36.36,0.323,Credit Card,778,30202,0.153,17,Bronze,2,1,34,28-11-2023,7,Spring,34,5,Online,526.706,778,18-30,Medium,11,4,2023
C00183,Regular,25,Female,Finance,28724,Single,Product_A,1,36.18,0.18,Credit Card,638,15730,0.367,32.7,Silver,1,4,1,15-05-2024,10,Summer,38,4,Online,523.16,638,18-30,Medium,5,2,2024
C00184,VIP,49,Female,Retail,88031,Married,Product_E,2,83.73,0.264,PayPal,1760,34790,0.516,55.3,Gold,3.4,2,6,20-01-2023,19,Winter,24,3,Online,1295.36,880,46-60,High,1,1,2023
C00185,VIP,38,Female,Education,58033,Single,Product_B,1,47.09,0.205,Credit Card,4165,7644,0.063,20.7,Bronze,3,6,17,25-04-2023,11,Summer,7,5,Online,3311.175,4165,31-45,Premium,4,2,2023
C00186,Regular,52,Male,Other,67379,Single,Product_E,4,23.78,0.31,PayPal,1480,13502,0.642,11.4,Bronze,1,1,0,07-01-2024,6,Winter,4,3,Phone,1021.2,370,46-60,High,1,1,2024
C00187,Regular,49,Male,Retail,43399,Single,Product_B,1,70.63,0.393,PayPal,1418,15569,0.122,39.1,Silver,2.5,11,84,11-11-2023,11,Summer,121,3,Online,860.726,1418,46-60,High,11,4,2023
C00188,Regular,40,Female,Healthcare,143407,Single,Product_E,2,20.62,0.042,Credit Card,3176,92820,0.326,51.8,Gold,3.6,1,135,03-09-2023,15,Winter,35,2,Store,3042.608,1588,31-45,Premium,9,3,2023
C00189,VIP,29,Male,Education,95143,Single,Product_D,1,19.31,0.08,PayPal,226,7407,0.342,5.3,Bronze,1,1,9,01-03-2023,8,Summer,36,16,App,207.92,226,18-30,Low,3,1,2023
C00190,New,19,Female,IT,25000,Married,Product_A,1,228.18,0.086,PayPal,1607,8563,0.405,19.1,Bronze,1.6,2,6,04-09-2023,5,Winter,33,10,Store,1468.798,1607,18-30,High,9,3,2023
C00191,New,35,Male,Finance,67299,Widowed,Product_D,2,23.67,0.039,PayPal,223,7483,0.313,13.4,Bronze,1.5,4,47,03-08-2024,17,Winter,80,5,Online,214.303,111.5,31-45,Low,8,3,2024
C00192,Regular,54,Male,Retail,25000,Single,Product_C,2,31.99,0.189,Digital Wallet,1679,8170,0.49,20.9,Bronze,1.1,4,11,22-03-2023,16,Spring,180,1,Online,1361.669,839.5,46-60,High,3,1,2023
C00193,New,45,Male,IT,26605,Single,Product_A,1,119.45,0.058,Credit Card,204,5612,0.274,14.7,Bronze,1,1,23,29-03-2023,23,Winter,21,1,Store,192.168,204,31-45,Low,3,1,2023
C00194,Regular,23,Male,Finance,27301,Married,Product_A,2,39.69,0.234,PayPal,743,8011,0.274,20.3,Bronze,1,1,1,12-05-2024,10,Spring,5,2,App,569.138,371.5,18-30,Medium,5,2,2024
C00195,New,44,Female,Retail,63588,Married,Product_E,1,81.98,0.134,Credit Card,947,6028,0.709,13.2,Bronze,1.7,1,24,12-03-2023,17,Winter,5,0,App,820.102,947,31-45,High,3,1,2023
C00196,Regular,47,Male,Finance,162231,Single,Product_A,3,112.69,0.061,Bank Transfer,537,28827,0.9,16,Bronze,1.4,6,33,29-06-2024,13,Winter,37,7,App,504.243,179,46-60,Medium,6,2,2024
C00197,Regular,28,Male,Other,86291,Married,Product_E,3,13.34,0.045,Digital Wallet,363,39916,0.13,27.3,Silver,1.7,1,55,09-05-2023,16,Fall,23,4,Store,346.665,121,18-30,Low,5,2,2023
C00198,Regular,44,Male,IT,27263,Married,Product_E,2,61.96,0.127,Digital Wallet,974,13295,0.489,43.5,Silver,3.1,16,0,12-05-2023,23,Summer,15,10,Online,850.302,487,31-45,High,5,2,2023
C00199,Regular,42,Female,Retail,136512,Single,Product_E,1,29.27,0.222,Digital Wallet,3522,82308,0.222,40.4,Silver,4,3,4,06-11-2024,23,Summer,6,5,Online,2740.116,3522,31-45,Premium,11,4,2024
C00200,Regular,24,Male,Manufacturing,98454,Married,Product_C,2,38.07,0.424,Bank Transfer,756,22802,0.473,12.9,Bronze,1.9,5,27,01-05-2024,10,Spring,98,2,Online,435.456,378,18-30,Medium,5,2,2024
C00201,Regular,47,Female,Retail,30859,Married,Product_E,2,31.9,0.109,Credit Card,1106,24782,0.366,44.6,Silver,2.5,1,72,16-07-2024,18,Summer,35,10,Store,985.446,553,46-60,High,7,3,2024
C00202,Regular,50,Female,Other,47234,Married,Product_E,1,33.25,0.27,Bank Transfer,1122,38654,0.329,55.8,Gold,3.7,2,22,19-06-2023,14,Fall,11,4,Store,819.06,1122,46-60,High,6,2,2023
C00203,VIP,58,Male,Finance,106488,Married,Product_D,1,64.88,0.044,PayPal,1251,27782,0.137,16.7,Bronze,1.8,3,52,29-09-2023,18,Fall,1,5,Online,1195.956,1251,46-60,High,9,3,2023
C00204,New,57,Male,Healthcare,125741,Divorced,Product_D,1,62.13,0.34,PayPal,898,20866,0.65,26.5,Silver,2.2,18,4,24-06-2024,16,Summer,39,6,Store,592.68,898,46-60,Medium,6,2,2024
C00205,Regular,21,Female,Other,37528,Single,Product_A,1,31.65,0.16,Credit Card,4679,22091,0.311,35.9,Silver,4.6,4,27,13-09-2024,14,Winter,5,5,Online,3930.36,4679,18-30,Premium,9,3,2024
C00206,Regular,27,Female,IT,25000,Married,Product_E,4,48.23,0.107,Credit Card,2145,18333,0.228,47.4,Silver,3.3,8,12,09-03-2024,14,Fall,5,7,Online,1915.485,536.25,18-30,Premium,3,1,2024
C00207,Regular,49,Female,Manufacturing,89915,Single,Product_E,3,21.95,0.269,Credit Card,2405,41595,0.587,40.2,Silver,3.3,2,15,05-08-2023,14,Fall,22,6,Online,1758.055,801.67,46-60,Premium,8,3,2023
C00208,Regular,49,Male,Manufacturing,96979,Single,Product_C,2,60.18,0.094,Credit Card,690,8208,0.351,14.7,Bronze,1.6,2,24,06-07-2024,5,Winter,36,0,Store,625.14,345,46-60,Medium,7,3,2024
C00209,New,49,Female,Retail,25000,Widowed,Product_C,3,60.24,0.169,Credit Card,2019,24218,0.168,58.7,Gold,4.4,1,25,07-12-2024,18,Spring,17,4,Online,1677.789,673,46-60,Premium,12,4,2024
C00210,New,85,Female,Education,56095,Married,Product_D,1,105.24,0.211,Credit Card,2007,41652,0.466,40,Silver,3.8,11,11,25-07-2023,17,Summer,22,1,App,1583.523,2007,60+,Premium,7,3,2023
C00211,VIP,50,Female,Retail,178383,Single,Product_D,4,166.93,0.138,Credit Card,7865,166865,0.439,76.4,Gold,5,6,1,31-12-2024,11,Winter,97,2,Store,6779.63,1966.25,46-60,Premium,12,4,2024
C00212,New,59,Female,Finance,79628,Married,Product_A,2,58.57,0.199,Bank Transfer,677,6436,0.155,14.8,Bronze,1,3,30,16-11-2023,10,Fall,73,2,Store,542.277,338.5,46-60,Medium,11,4,2023
C00213,Regular,56,Female,IT,37626,Single,Product_C,1,33.57,0.041,PayPal,198,2175,0.331,3.5,Bronze,1,9,19,13-02-2024,13,Spring,68,1,Online,189.882,198,46-60,Low,2,1,2024
C00214,New,51,Female,Retail,59576,Single,Product_D,3,39.45,0.451,PayPal,575,12692,0.363,20.1,Bronze,1,3,7,18-11-2024,20,Summer,47,0,Online,315.675,191.67,46-60,Medium,11,4,2024
C00215,Regular,37,Female,Healthcare,43499,Married,Product_B,1,31.48,0.114,Credit Card,1023,16102,0.254,48.1,Silver,4.6,2,19,27-10-2024,12,Fall,15,2,Online,906.378,1023,31-45,High,10,4,2024
C00216,New,53,Male,Healthcare,25000,Single,Product_A,2,114.51,0.039,Credit Card,298,7236,0.321,30.4,Silver,1.6,12,138,18-01-2024,12,Fall,1,8,Online,286.378,149,46-60,Low,1,1,2024
C00217,Regular,30,Female,Retail,28769,Married,Product_E,2,92.23,0.079,Bank Transfer,115,1487,0.585,7,Bronze,1.3,3,42,24-03-2024,10,Spring,52,1,Store,105.915,57.5,18-30,Low,3,1,2024
C00218,VIP,38,Female,Manufacturing,65956,Single,Product_A,2,76.31,0.077,Digital Wallet,677,11256,0.376,11.2,Bronze,1.5,4,28,13-06-2024,9,Winter,81,7,Online,624.871,338.5,31-45,Medium,6,2,2024
C00219,New,34,Female,Finance,31653,Divorced,Product_A,2,174.45,0.216,Bank Transfer,228,3275,0.138,11.3,Bronze,1,2,12,07-04-2024,10,Fall,12,2,Store,178.752,114,31-45,Low,4,2,2024
C00220,Regular,43,Non-binary,Other,25000,Married,Product_E,2,37.07,0.2,PayPal,5156,8266,0.178,61.3,Gold,5,2,12,04-05-2023,15,Winter,1,0,Online,4124.8,2578,31-45,Premium,5,2,2023
C00221,Regular,76,Female,Manufacturing,69794,Married,Product_C,4,216.05,0.321,PayPal,550,28339,0.415,23.5,Bronze,1.1,7,25,11-09-2023,23,Summer,1,9,Store,373.45,137.5,60+,Medium,9,3,2023
C00222,Regular,18,Female,Finance,160529,Divorced,Product_E,2,29.24,0.303,Credit Card,861,23859,0.351,10.9,Bronze,1.1,6,63,19-08-2023,17,Summer,45,4,Online,600.117,430.5,18-30,Medium,8,3,2023
C00223,New,52,Female,Education,33713,Married,Product_A,2,46.01,0.651,PayPal,918,23530,0.535,37.3,Silver,2.1,13,13,07-03-2023,7,Winter,1,1,Online,320.382,459,46-60,Medium,3,1,2023
C00224,Regular,18,Male,IT,48887,Single,Product_C,2,115.69,0.081,PayPal,4935,18833,0.768,41.9,Silver,4.7,1,50,13-12-2023,2,Spring,9,0,Online,4535.265,2467.5,18-30,Premium,12,4,2023
C00225,New,34,Male,Healthcare,25000,Married,Product_A,2,76.67,0.054,PayPal,2234,12083,0.578,53,Gold,3.3,9,26,22-01-2023,10,Winter,95,0,Online,2113.364,1117,31-45,Premium,1,1,2023
C00226,Regular,58,Female,Manufacturing,48500,Single,Product_C,3,31.82,0.242,Bank Transfer,1405,24198,0.359,29.6,Silver,2.9,6,13,25-08-2024,14,Fall,179,2,Online,1064.99,468.33,46-60,High,8,3,2024
C00227,New,42,Female,Education,30534,Single,Product_D,3,86.9,0.334,Digital Wallet,317,2543,0.449,12.9,Bronze,1,9,39,21-07-2024,7,Fall,12,15,App,211.122,105.67,31-45,Low,7,3,2024
C00228,Regular,25,Male,Finance,55070,Single,Product_C,2,109.35,0.084,Credit Card,1401,54326,0.31,69.6,Gold,3.6,3,43,24-08-2023,11,Fall,3,1,Online,1283.316,700.5,18-30,High,8,3,2023
C00229,Regular,31,Female,Other,34217,Married,Product_E,4,39.69,0.143,Digital Wallet,470,8638,0.313,12.8,Bronze,1.5,18,2,25-08-2024,11,Fall,7,30,Online,402.79,117.5,31-45,Medium,8,3,2024
C00230,VIP,52,Female,Retail,143968,Married,Product_E,1,34.2,0.236,PayPal,4201,109825,0.653,40.1,Silver,4,8,15,14-08-2023,5,Fall,16,1,Store,3209.564,4201,46-60,Premium,8,3,2023
C00231,Regular,31,Male,Healthcare,141366,Married,Product_B,5,50.14,0.011,Credit Card,1392,19012,0.173,8,Bronze,1,7,21,08-01-2023,9,Winter,1,6,Online,1376.688,278.4,31-45,High,1,1,2023
C00232,VIP,45,Female,Healthcare,33166,Divorced,Product_D,4,133.84,0.324,Credit Card,1584,7349,0.199,24.9,Bronze,2.1,1,3,14-03-2023,10,Winter,138,0,Online,1070.784,396,31-45,High,3,1,2023
C00233,Regular,42,Female,IT,58342,Widowed,Product_E,2,21.69,0.337,Credit Card,5180,28632,0.673,31,Silver,3.7,2,24,25-12-2024,20,Winter,51,0,Store,3434.34,2590,31-45,Premium,12,4,2024
C00234,Regular,32,Male,IT,26589,Married,Product_B,1,17.88,0.192,Digital Wallet,2846,6094,0.52,15.1,Bronze,2.7,2,170,08-10-2024,14,Spring,11,6,Online,2299.568,2846,31-45,Premium,10,4,2024
C00235,New,74,Female,IT,90035,Single,Product_C,4,21.52,0.126,Credit Card,187,45328,0.693,31.3,Silver,2,3,19,02-03-2023,12,Summer,36,6,Online,163.438,46.75,60+,Low,3,1,2023
C00236,Regular,51,Male,Finance,83728,Divorced,Product_A,3,24.18,0.384,PayPal,1231,14841,0.357,24.6,Bronze,1.4,7,1,23-08-2023,11,Fall,16,0,Store,758.296,410.33,46-60,High,8,3,2023
C00237,New,18,Male,Retail,38330,Single,Product_B,3,125.37,0.149,PayPal,290,2004,0.528,6.7,Bronze,1,3,47,11-03-2023,7,Fall,5,13,Online,246.79,96.67,18-30,Low,3,1,2023
C00238,VIP,44,Male,Retail,50344,Single,Product_B,1,62.39,0.025,PayPal,2190,30813,0.581,37.5,Silver,3.4,2,71,02-02-2023,11,Summer,15,5,Store,2135.25,2190,31-45,Premium,2,1,2023
C00239,New,32,Male,Manufacturing,48773,Married,Product_A,1,50.43,0.154,PayPal,1122,33406,0.398,34.9,Silver,2,15,7,05-12-2023,20,Fall,34,8,Online,949.212,1122,31-45,High,12,4,2023
C00240,Regular,54,Male,Retail,27986,Married,Product_B,3,50.89,0.478,Credit Card,252,11311,0.743,31,Silver,2.4,8,8,14-03-2023,13,Summer,2,2,Phone,131.544,84,46-60,Low,3,1,2023
C00241,VIP,30,Non-binary,Manufacturing,28809,Married,Product_A,5,48.89,0.013,Bank Transfer,2820,18997,0.155,33.6,Silver,2.7,1,162,10-06-2024,11,Summer,15,1,Phone,2783.34,564,18-30,Premium,6,2,2024
C00242,Regular,40,Female,Other,74987,Married,Product_E,1,118.99,0.404,Credit Card,1025,15965,0.326,17.4,Bronze,1,2,7,01-09-2023,16,Fall,57,4,Online,610.9,1025,31-45,High,9,3,2023
C00243,VIP,49,Male,IT,76660,Divorced,Product_C,3,81.69,0.102,Bank Transfer,2197,34407,0.397,22.5,Bronze,2.2,7,2,13-10-2023,16,Spring,141,0,Online,1972.906,732.33,46-60,Premium,10,4,2023
C00244,Regular,54,Female,Finance,136043,Divorced,Product_E,2,58.48,0.259,Credit Card,284,15940,0.345,9.4,Bronze,1,10,6,16-11-2024,9,Summer,8,2,Online,210.444,142,46-60,Low,11,4,2024
